label,stemmed_text
0,treasur memori affirm treasur memori isaywhat
0,bestsel famili motiv never go bed without dream wakeup without hope
0,mrangri mr insideout movi best anim ever picoftheday picstitch
0,final found way delet old tweet might find use well deletetweet
0,lunch sandwich ifunn funniest shit ever
0,told friend feel fail show solidar lbgt commun florida sorri
0,best homeopath remedi anxieti altwaystoh heal peac
0,model take ur
0,idk even bother put makeup cri anyway funer
0,5 day due date babydaddi scare pregnanc
0,ugh thing go feel easier
0,
0,word creditor want leav greec corner store lend money slave
0,thisism summeim instagram likegram instagirl smile blackampwhit
0,prideweek jelli donut
1,sikh templ vandalis calgari wso condemn act
0,play dead roll good boy dead frog bore work kermit
0,goodnew move first home weekend
0,sent twt sayin congrat r 2tell 2tell stori 2 dnt like dnt follow
0,smile la vega nevada
0,donald trump would say excit move countri sinc 90 sure he next presid trumprepsh
0,way pop mymouthiswat peruvian dcfoodtruck thebeston
0,gay men help orlandovictim need blood lie order removeban
0,courag like muscl strengthen use ruth gordo women
0,feel lost enough weight wear shi shrank laundri
0,sunset tonight beauti natur sunset grate summer
0,hi brother thor like unicorn lokiday kingdom
1,kindled publish industri tellal 399 bookpublish publish kindl kindled
0,gbpusd heavi brexit poll show lead leav camp blog silver gold forex
0,everyon abl thursday afternoon watch wale busi england euro2016 waleng
0,2016 still much hate countri
0,first ultrasound scan tomorrow cant wait 7 week 5 day expect ultrasound pregnant
0,respect iam posit affirm
0,bleach use eye spike drink florida game
0,see genuin believ miscegen genocid ask theron
0,angel archangel high help live spiritu anf live
0,internationalyogaday go yoga event yogaday
1,christian say racist protest denounc retweet
0,prepar underway
0,realli see theketteringincid juli 4th ad alon hook
0,dollar appreci drag fed nomura blog silver gold forex
0,go give whirl amphealthi
0,great father eve gang touch villag fete bubbl want
0,green festiv download schedul follow larg sign site pleas green moynaltyyogafest
0,pray affect orlando attack last nite matter whether gay matter th
0,see arcii15 speak thuzioclub great venu
0,realli happi laugh live
0,readi go home come 11 month long time
1,latest blicqer daili thank ad
0,belair gorilla simul need adapt environ need tear citi materi
0,still
0,biancalflf love first footbal game footbal euro2016 holiday franc friday
1,suck hater hillari voter hatefear trump voter loveknow
0,instagram come join myhappycaptur blogger
0,who respons senseless act extrem violenc media parent govern stopthevoilnc ripchristinagrimmi
0,hulu android app get along phone whynosound
0,dad straight whore
0,magnettherapi realli work altwaystoh heal healthi
0,girlbestfriend missyou
0,wow think bulli leav alon get tour best friend destroy fml cri upset
0,got ticket epsomedg 9daystogo
0,congrat snapchat scaveng hunt winner follow us contest snapchat stancofair
0,thank teachersthank posit
0,100 amaz health benefit cucumb healthi altwaystoh
0,hey guy got big news go share guy tomorrow edm
0,one day feelingdown
0,excel
0,goodnight may ur famili safe sweetdream dream love 1 may like
0,good luck
0,ibiza call final back home ibiza2016 casa isla island home summer
0,awesom podcast plu special come tomorrow
0,look new sign outsid new studio come soon wearemov celebr morespac
0,step audio game stonecoldcreameri thetazshow humpdaypromo tazmaniax
0,lovey rose blue darw paint iphon beauti beij a
0,tattoosleev gorilla simul need adapt environ need tear citi
1,microsoft twitterbot turn rage sexist genocidedefend ai tech
1,latest one news24 daili thank africa
0,upset provid amaz view experi disappoint
0,fuk netflix doesnt work
0,deliento debut first stall well birmingham bcu design degre show
0,guess miss littl monicapearl
0,toptag day toptag smile fun instahappi goodmood sohappi
0,better your laugh
1,carl paladino trump alli wish obama dead mad cow diseas 17
0,beauti morn stuttga run personaltrain fit train run
0,oh good tragic tragic news condol famili friend valu mindlessviol
0,114 day sinc tfl lay first egg first washington nest empti offspr wow dceaglecam proud awe
0,congrat job coacb jh foundat hs success ramayfast
0,news give nightmar bomb terror sad everywher let thought anyon positivethought
0,tri convers gamer result expos inner fanboy peopl agre
0,street fun streetstyl street citi happi summer holiday streeta
0,tgif lt3 hallofreitag tgif sleevetattoo pinkhair chihuahua blond amaz smile doggi
0,man go away
0,your lowrat your tri hard relax
0,friend whore
0,night drink lovelif longhair wherearealltheguysat
0,harrod harrod selfi smile photooftheday picoftheday london
0,got new oh new phone
0,wait offici preorder lywc cd arriv listen keep check mailbox
0,explain
0,cant help laugh xd model
0,like true fals stephen keshi die na waohthi eh one thing dey rememba abt say dey alwaz chew gum ripkeshi
0,nightlifelocat nightlif see yall soon
0,excit behind camera direct write produc qualiti better ever
0,bodi bodi massag end oil massag bodi happyend massag center abu dhabi 0506823156
0,thursday summeim thursday chicago summeimechi filter snapchat
0,grow old along best yet robe brown wed
0,nationalbestfriendday crazi melon head friend allway
0,cool page mask fashionshow tb
0,well industri heal fit sick industri treat symptom vegetarian
0,great sta euro2016 last night great goal payet cant wait game england togetherforengland
0,zen tower quaz necklac alicrytrinket beauti
0,serious justin bieber conc one worst ive ever he coke mind cant even lip sync
0,peopl think africa europ countri
0,cat jump fail fun funni friend lol cute smile joke gif
0,wakeuppeopl3 cover bookfrom 1983 umwhat littl eeri strang motiv
0,bonu live version us sing besid 5so conc
0,see present discov catwalk year
0,appar mom gone away hu si weekend where mom lurcher
0,sick babi tire momma watch elmo liam liamwesley sick poorbabi rest 20monthsold
0,anoth game bench agan
0,model take ur
0,miraclesfromheaven make cri sosad end
0,imi alreadi last school strugglesfriend school
0,cabiofelip medellin musica newsong drawpictur
0,everyth good see good side everyth optimist see truth solv probem
0,realli realli good edibl paicularli like caffien sativa combo best way 2 sta healthi sexi closer 2 god
0,tomorrow drive ferrari lamborghini test track thank
0,come come turn radio friday night wont long got ta hair put makeup friday night
0,vm meet 2 day 20 us count well spend 3 day togeth
0,class need find berniesand meme
0,worst appl wwdc ever appl seem go fuher drain onelessth
0,what wrong england footbal fan lyon euro euro2016 lyon parisfr russia
0,amsterdam tomorrow see
0,bihdaygirl hope awesom
0,saturday bw blackandwhit weekend night instamood smile nightout
0,sex lube porn
1,black feel like stomp listen retweet tampa miami
0,kind shoe cd doodl sketch draw characterdesign boy pencil a
0,grass get ur mouth bc use ur croc wash toothbrush brush teeth gross
0,funni polit donald trump bihday card huge yuge hair polit humor
0,bihday rg
0,get readi open hb abc phoenix
0,best essentialoil anxieti healthi peac altwaystoh
0,skin check juli issu healthi bodi
0,id go one step fuher he reveal side america want believ doesnt exist anymor
0,long go thewiam2016 hope good weather hope ice cream beach
0,17 week 1 7 pregnant 17week bump
0,sabbath rest nahoon seventh adventist church
0,cedarrapid bull domin bull direct whatev want
0,must peopl terribl thing depressedyo
0,final found way delet old tweet might find use well deletetweet
0,way late stressfre
0,yesterday wade elliott hamish marshal two nicest peopl local spo announc depaur success day
0,check everyth ny bucket list limit post 12 pic insta
1,christma eve christma adam
0,guy make best day 4 2 snappl fa
0,hea boyfriend girlfriend coupl suitup bless 14 on
0,ami like4lik likeforlikealway hourstagsforlik instapicinstagoodinstafashion
0,60 power minut free podcast anxieti stress success nowplay
0,goal figur lotto realtalk gameov youwin
0,bihday dear fellow fish stay blessedb happi
0,missin famili theyleftm missthem
0,sposunnylifeenjoy lovebestfriendgirlgirlsboy
0,yo happi come happi want go happi shinelikeday
0,final rehears gear even butterfli stage hope like
0,boryhanna sgow
0,1 one fuck tomorrow awesom soundslivefeelslivecologn
0,japan s economi growth 03 boj like eas fuher well fargo blog silver gold forex
0,respect enough walk away anyth longer serv grow make thinkbigsun
0,grate affirm
0,like bull domin bull direct whatev want sta
0,father father dad dad daddi fatherday traditon
0,liter funni laugh smile rap battl
0,even celeb use marin mud mask bossmum bossbab mumpreneur celeb celeblif mudmask
0,breakfast dream sunday heaven breakfast sunday weekend foodi
1,po take paint asshol fuck chump
1,trump guilti treason theresist must resist hate nake raygun treason
0,funni
0,thank clean sheet thank posit
0,wildlif critic take wildpic photographi
0,yeah man killer knowledg look forward draft show
0,content w atm
0,get readi go wembley summeim ball
1,latest socialmooc thank feliz2017
1,reject news latest amwrit aicl
0,magnettherapi realli work altwaystoh heal healthi
0,keep come til dont rememb
0,fred goldman famili nicol love one paid ultim sacrific tour us sanction kanga cou
0,admit depress got week here lantz brighten thing cat
0,peopl post selfi tend insecur constantli need reassur
0,em pressur focu brexit bbh blog silver gold forex
0,sad asfk idk
1,serious consid perform inaugur lie misogynist
0,still mad af right neverforget stopisalm muslimcontrolnow lgbt
0,pug hat notclosesnough loyal pugsofinstagram dogslif
0,reaction reaction ign live e3 2016
0,briskandhamonandonslipmattremixng010web1998ukhxint web hardcor 1gabba vk
0,whoohoo carla you look absolut gorgeou weekend germani carlarock germanylovescarla
0,jo cox attack sign politician rethink tactic incit furor winatallcost brexit bremain ausvot
0,weekend
0,father
0,netflix countdown screen season4 liter almost cri countdown
0,divers look japanes wed pay london hotel htt
0,lessismor polar bear climb race angri polar bear climb race polar bear live cold place l
0,australia mix nab busi survey may rbc cm blog silver gold forex
0,everi plenti oppoun get stress
0,countdown 1 hour left till excit announc
0,marathon episod aye aye sir fana doodl
0,model take ur
0,first school lateupload
0,read state poor india water drought modi drought selfi drought suicid
0,want nxt month ill pant eat rubbish drink beer couchpotato euro2016 england
0,done gurl betta get face
0,break nail coupl day mani taken iwillfindy manicurist neveragain
0,direct tv commerci jon realli come jon
0,hedgehog dress octopu suit cute anim mashup hedgehog octopu jame
0,anoth custom snow new home pencila lovinglif proudmoment yyc
0,what happen pl tag peopl inshot girl cute summer blur sun
0,may celebr word action hea forev mantra smile
0,pray orlando
0,hi lizi weekend mani tomhiddleston
0,good graciou affair bed real also renew vow ie chang silki sheet new duvet bliss
1,black feel like stomp listen retweet tampa miami
0,today weekend eat shop rest cook friend famili lifestyl
